session_duration_sec,cart_value,total_lifetime_spend,total_orders,days_since_last_order,category_match,loyalty_tier_score,purchased
248.1,113.55,303.73,3,12,1,4,1
38.3,65.75,97.17,3,24,0,4,0
79.9,65.02,145.38,4,2,1,1,0
151.9,78.83,503.62,4,15,1,2,0
164.6,90.01,228.2,3,5,1,1,0
180.2,50.45,95.97,2,10,0,1,0
47.7,54.43,32.05,1,17,1,2,0
101.0,48.16,325.06,6,2,1,3,1
187.8,78.42,233.5,4,53,1,2,0
645.1,58.52,443.36,3,11,1,1,1
249.1,60.33,385.46,3,9,1,3,1
475.6,61.54,90.6,3,14,1,3,1
273.5,26.01,469.19,4,16,0,2,0
176.2,85.56,93.31,1,55,0,1,0
53.4,49.46,347.91,7,12,1,1,0
212.8,58.94,234.11,2,21,1,2,0
190.8,44.26,167.46,7,23,1,3,1
181.0,30.78,805.69,7,12,1,3,1
136.1,65.43,409.16,3,51,0,2,0
150.4,75.72,673.7,5,33,0,1,0
88.3,206.48,481.62,4,42,0,1,0
146.9,41.97,283.03,2,2,1,2,0
54.6,93.74,671.72,6,57,0,2,0
309.4,48.85,437.1,4,10,1,3,1
52.0,98.52,70.22,3,4,1,2,0
31.0,82.79,213.22,5,36,1,4,0
118.2,42.36,121.59,1,9,1,1,0
208.3,29.15,748.38,5,18,0,3,0
118.6,23.64,454.36,4,41,0,4,0
73.3,104.18,858.4,9,4,0,3,0
162.0,34.18,87.69,2,5,1,1,0
91.7,21.19,429.69,3,36,1,3,0
501.2,102.87,835.72,8,20,1,2,1
475.7,60.73,334.3,4,9,0,1,0
140.6,50.91,791.88,6,24,0,1,0
86.5,89.88,575.71,4,32,1,1,0
255.5,49.01,204.76,3,18,1,1,0
21.7,85.07,696.42,8,7,0,1,0
130.9,42.38,104.89,3,35,1,2,1
88.8,125.13,579.12,4,5,1,2,1
470.8,38.48,142.75,4,35,1,3,1
17.2,85.79,703.87,5,11,1,2,1
159.9,112.22,179.34,4,1,1,2,1
257.9,7.87,966.99,7,21,1,3,1
134.5,80.97,472.8,6,13,1,1,0
31.1,38.93,581.81,6,9,0,3,0
661.6,89.57,172.41,7,23,1,1,1
146.4,68.89,285.08,4,14,1,1,0
186.4,79.42,588.99,7,12,0,2,0
63.6,58.11,148.58,7,48,1,1,0
133.9,116.46,529.56,5,3,1,4,1
115.9,24.31,129.06,1,17,0,1,0
29.0,109.36,46.44,2,10,0,1,0
35.2,42.8,756.27,9,12,1,3,1
342.0,16.78,97.54,4,20,0,1,0
64.4,62.15,267.06,2,85,1,2,0
54.0,39.82,40.91,1,36,0,1,0
141.5,77.68,55.22,2,8,0,1,0
278.6,82.1,394.5,3,28,1,3,1
26.5,54.91,388.93,5,6,1,1,0
169.8,79.78,129.61,4,72,0,3,0
37.8,71.36,312.69,3,19,0,1,0
21.7,61.49,223.46,2,99,0,1,0
24.8,53.86,375.53,4,36,1,2,0
338.4,44.54,126.35,2,59,1,1,0
37.6,155.3,225.55,3,7,1,2,0
23.3,59.79,144.13,1,64,1,2,0
118.7,73.3,0.0,0,999,0,4,0
349.4,87.21,143.24,2,123,1,1,0
69.8,51.17,224.13,2,11,1,3,0
113.6,76.36,119.6,4,38,1,2,0
22.3,147.26,230.92,4,26,1,1,0
122.3,38.41,148.32,3,22,0,2,0
170.1,147.22,325.24,3,19,1,2,1
167.3,90.84,295.53,3,16,1,4,1
87.7,42.46,118.73,1,12,0,1,0
83.2,37.01,75.48,1,30,1,2,0
35.3,146.75,85.23,2,137,1,2,0
97.3,105.0,175.07,4,37,1,2,0
33.9,55.93,543.97,4,47,1,2,0
276.9,45.66,118.94,4,35,0,1,0
625.1,42.57,486.18,5,24,0,2,1
646.6,54.32,300.71,6,56,0,1,1
375.5,57.4,239.28,5,13,0,1,0
180.3,66.84,65.59,2,11,1,3,0
232.2,33.63,736.53,5,16,0,3,0
75.4,41.46,139.64,5,29,0,2,0
194.3,52.7,78.42,2,1,0,1,0
124.5,178.79,404.83,6,60,1,2,1
133.4,71.08,317.01,4,12,0,1,0
270.2,26.35,574.42,4,31,0,2,1
74.6,34.66,205.73,4,2,1,1,0
83.9,145.71,341.18,3,19,0,1,0
480.4,117.01,631.98,6,3,1,1,1
25.4,48.66,610.92,7,1,1,3,0
134.7,80.69,382.12,7,51,0,1,0
454.1,75.44,80.73,2,18,1,1,1
184.7,60.9,128.84,3,56,1,1,0
157.3,37.29,129.96,2,14,1,2,0
66.7,19.93,113.48,3,35,1,1,0
90.7,98.72,898.89,6,4,0,2,0
359.0,76.44,467.74,6,7,0,2,1
162.5,37.65,90.07,1,21,0,2,0
145.2,114.12,600.84,6,20,1,2,0
33.9,142.51,181.81,4,8,1,2,0
17.9,69.71,578.4,7,68,1,1,0
611.8,59.59,56.35,2,11,0,2,1
100.2,23.4,437.98,3,19,0,1,0
181.4,54.73,488.8,6,14,1,2,1
30.0,31.8,119.28,5,178,0,4,0
221.9,56.54,391.52,4,14,1,1,0
500.4,107.22,99.04,3,11,0,3,1
169.3,86.93,490.79,4,78,1,2,0
39.3,115.97,863.62,6,6,1,3,1
171.9,52.05,834.92,6,83,1,3,1
276.7,27.37,529.28,7,28,1,2,1
108.9,50.77,450.54,4,9,1,1,0
396.4,69.89,241.53,6,10,0,4,1
203.3,118.87,119.36,4,41,1,3,1
428.1,96.66,506.95,4,2,1,4,1
190.8,21.19,220.74,2,42,0,4,0
40.3,68.64,275.84,2,13,0,1,0
81.7,106.66,1527.86,11,55,1,1,1
55.6,123.62,130.29,2,5,1,2,0
446.1,111.38,245.7,4,10,1,1,1
272.2,40.18,387.24,5,19,0,1,0
218.1,41.42,426.15,4,70,0,2,0
79.5,155.33,61.95,3,11,1,2,0
51.6,46.68,447.5,5,61,1,1,0
269.2,141.33,67.7,3,4,1,3,1
130.7,34.88,550.11,7,7,1,1,0
61.1,56.51,61.39,2,6,0,2,0
187.6,16.15,372.35,4,32,1,1,0
22.4,54.19,425.99,7,17,0,2,0
86.1,36.83,493.55,6,66,1,1,0
128.8,87.28,289.0,2,22,1,2,0
43.8,86.87,321.63,5,60,0,3,0
766.8,78.05,454.03,4,10,1,2,1
57.2,37.93,761.8,7,88,1,2,0
40.1,116.26,797.76,6,34,0,2,0
56.0,62.42,380.84,6,24,0,2,0
278.8,91.37,109.16,4,31,0,2,0
114.8,111.73,584.73,4,82,0,3,0
165.0,66.57,402.64,6,14,1,2,1
18.8,25.74,361.49,8,10,1,2,0
21.3,71.09,0.0,0,999,1,1,0
121.2,54.59,89.56,2,119,1,4,0
320.3,35.7,354.95,4,14,0,2,0
404.7,132.54,118.22,1,71,1,1,0
31.3,51.09,115.03,1,5,1,1,0
154.1,83.94,71.49,3,19,0,1,0
455.0,95.5,185.27,4,32,1,1,0
103.4,71.11,135.5,1,109,1,3,0
333.5,47.78,459.57,5,38,1,2,1
40.8,24.05,328.02,3,1,0,1,0
508.1,77.55,361.49,5,47,1,3,1
265.6,51.35,584.38,5,35,1,2,1
525.5,153.02,287.91,5,7,1,1,1
218.2,40.77,250.82,5,32,0,1,0
96.3,16.43,748.12,5,86,1,1,0
516.0,29.88,121.48,3,1,0,1,1
73.0,111.27,737.88,5,121,0,1,0
87.7,97.21,421.34,3,12,0,2,0
232.2,131.92,338.72,3,31,0,2,0
275.9,55.11,286.97,3,11,1,1,0
492.1,90.27,61.77,3,44,1,2,1
56.2,69.16,512.94,5,24,1,4,1
302.9,42.61,602.07,5,11,1,4,1
256.5,62.17,345.82,3,23,1,4,1
26.9,49.24,127.11,3,15,0,1,0
103.2,127.67,272.37,3,10,0,1,0
74.8,42.43,366.1,4,30,0,2,0
80.4,138.31,524.37,5,34,1,2,0
747.9,40.82,640.11,5,5,1,4,1
200.3,49.27,664.62,6,87,1,1,1
242.6,63.91,153.48,4,1,1,4,1
691.0,39.73,44.95,2,11,0,1,0
100.2,63.59,226.54,6,14,1,1,0
306.4,68.64,126.18,5,3,0,2,0
117.6,123.86,153.56,2,4,1,2,1
381.6,16.27,0.0,0,999,0,1,0
50.9,41.05,125.7,6,15,0,1,0
546.1,148.49,60.87,2,15,0,1,1
59.4,48.64,286.72,4,39,1,4,1
86.1,48.64,426.51,3,43,0,2,0
269.0,39.48,447.97,3,41,0,3,0
105.1,89.15,106.06,4,21,1,1,0
183.7,22.95,383.93,3,41,0,1,0
120.8,75.4,412.17,5,85,1,1,0
259.1,161.03,402.94,4,5,1,2,1
61.7,19.59,428.88,5,29,1,3,0
25.8,89.74,1542.04,11,70,1,1,1
79.2,28.86,164.41,2,111,0,1,0
130.7,78.03,167.35,4,4,1,1,0
48.1,74.26,485.52,4,99,0,1,0
93.9,93.31,260.37,3,43,0,2,0
106.9,44.98,211.31,6,43,1,2,0
25.6,46.38,400.03,5,6,0,1,0
172.6,94.76,218.72,2,29,1,3,1
403.3,44.74,350.75,6,15,0,1,0
44.6,101.15,969.9,7,29,1,1,1
178.9,13.69,1043.96,8,44,1,3,1
211.7,71.63,187.65,2,7,1,1,0
112.8,97.49,108.27,4,6,1,2,0
232.4,55.17,574.95,6,15,0,2,0
110.2,126.78,370.14,5,34,1,1,1
141.4,45.92,456.52,4,37,1,1,0
16.3,70.03,383.0,7,31,1,2,1
226.8,107.02,197.5,2,63,1,2,1
209.9,30.84,460.38,5,44,1,2,0
22.0,112.31,353.96,4,24,1,1,0
97.7,74.88,105.21,3,22,0,1,0
710.7,38.47,669.48,8,53,1,2,1
113.3,60.54,274.74,3,71,1,1,0
140.5,36.51,562.38,4,63,0,3,0
448.3,85.75,399.56,5,23,1,3,1
242.4,52.55,515.91,5,29,0,1,0
172.0,48.77,752.02,8,51,1,1,1
302.7,87.29,272.29,6,29,1,1,1
374.6,54.44,263.84,6,9,1,1,1
124.9,62.35,464.49,4,72,1,2,0
131.0,59.78,263.99,3,23,1,1,0
102.8,15.91,545.94,4,133,1,2,0
627.4,25.51,690.3,5,27,1,2,1
230.0,41.38,58.62,1,17,0,1,0
30.6,43.16,132.79,4,8,0,1,0
372.7,15.0,129.46,2,14,1,1,0
132.9,62.29,143.58,5,9,1,3,1
27.8,56.96,607.82,5,84,0,3,0
158.6,66.48,117.01,3,31,1,2,0
112.2,50.66,928.39,7,57,0,1,0
393.3,135.79,221.98,3,8,0,1,0
56.1,81.42,112.44,2,3,1,2,0
330.2,145.72,85.2,1,18,1,1,1
161.8,30.75,394.84,4,91,0,1,0
25.1,49.82,556.0,5,4,0,1,0
657.6,43.63,63.96,1,52,1,3,1
144.4,22.04,591.14,4,3,0,1,0
76.9,55.26,299.59,4,6,1,2,0
129.1,14.43,770.89,6,43,1,4,1
366.2,85.22,24.53,1,8,1,2,1
80.5,117.75,726.81,6,1,1,1,1
53.5,53.37,550.04,6,9,0,1,0
39.9,66.1,412.61,4,44,0,1,0
78.7,118.39,342.37,5,25,0,2,0
287.6,34.39,726.63,8,27,0,2,0
129.8,21.89,705.94,5,18,0,1,0
61.5,14.2,210.55,3,6,1,1,0
47.7,36.7,135.0,4,8,0,2,0
87.8,40.54,341.0,3,7,0,2,0
521.2,88.9,257.01,3,41,1,1,1
90.6,26.3,451.45,6,62,1,1,0
813.0,21.32,605.58,5,9,1,1,1
134.5,97.91,372.33,4,7,1,2,1
50.5,42.2,102.08,1,10,1,1,0
414.2,66.4,982.73,7,92,0,1,0
126.0,92.03,0.0,0,999,0,1,0
237.6,221.05,162.33,3,39,0,1,0
756.1,75.8,273.54,2,5,1,2,1
24.3,39.51,369.16,3,36,0,1,0
33.3,96.83,89.04,2,10,1,3,0
244.4,33.12,41.99,1,60,0,3,0
74.6,117.57,636.34,5,1,0,1,0
51.7,37.89,643.11,7,23,1,2,0
22.2,29.46,131.84,1,36,0,1,0
19.0,61.74,278.6,2,45,1,2,0
283.1,74.48,116.16,4,76,1,1,0
41.0,30.28,876.43,6,33,0,2,0
128.5,41.5,226.28,2,5,1,1,0
182.6,79.41,513.92,4,43,1,1,1
115.7,67.5,407.77,4,25,1,1,0
19.9,76.83,179.01,3,4,0,2,0
290.4,118.87,293.78,3,5,0,1,0
16.9,71.81,174.13,2,58,1,4,0
273.3,137.82,564.68,4,28,1,1,0
417.8,100.1,276.46,3,6,0,1,0
117.1,42.1,23.63,1,51,0,2,0
153.0,122.05,218.38,2,29,1,1,0
131.7,70.07,26.57,1,7,1,1,0
103.7,111.28,1141.76,8,20,1,1,1
408.1,77.7,499.54,6,87,1,2,1
418.9,157.71,437.52,3,46,0,2,0
88.7,29.5,116.81,5,17,1,3,0
186.8,52.82,178.54,2,1,0,1,0
485.9,86.17,296.44,6,9,0,1,0
603.9,65.65,309.89,3,7,1,2,1
143.0,33.32,339.07,4,16,1,1,0
123.5,148.58,187.19,2,71,1,1,0
73.8,57.52,200.26,3,7,0,3,0
589.4,105.07,160.2,6,2,1,2,1
42.7,82.23,135.17,4,5,0,3,0
171.1,94.73,263.23,2,20,1,2,1
74.8,28.26,556.8,5,3,0,1,0
73.9,58.97,480.09,4,27,1,1,0
108.4,96.12,251.63,7,11,1,1,1
1224.5,104.65,158.41,6,16,0,1,1
25.2,99.32,88.98,4,6,0,2,0
170.5,38.08,439.18,5,45,0,2,0
30.5,19.97,170.23,2,16,1,1,0
45.2,26.02,171.92,5,5,1,3,0
119.2,60.79,325.3,5,15,1,3,0
143.6,64.48,266.78,3,135,1,1,0
68.9,60.63,215.71,2,42,0,1,0
83.5,28.79,626.5,5,67,0,1,0
31.4,42.98,827.04,8,74,0,1,0
80.0,147.77,119.5,5,27,0,2,0
626.6,74.95,384.77,4,27,0,3,1
536.1,58.28,94.29,3,78,1,1,0
88.4,145.84,373.75,4,68,0,1,0
167.3,165.36,275.51,4,42,1,1,1
447.6,45.77,171.67,3,57,0,2,0
16.1,75.28,82.62,1,45,1,2,0
314.6,22.57,208.78,3,13,1,1,0
548.5,18.87,511.74,4,5,1,2,1
32.2,52.62,197.78,4,42,0,2,0
46.7,27.67,188.86,5,78,1,1,0
597.8,43.03,257.61,2,127,1,1,1
153.8,70.95,103.29,2,2,0,2,0
17.6,128.89,96.76,4,34,1,3,0
68.6,76.5,140.62,2,32,0,3,0
122.6,46.07,885.33,7,16,0,1,0
227.5,170.83,228.43,3,27,1,3,1
252.8,63.51,81.11,1,20,1,1,0
984.5,105.41,52.27,2,85,0,2,1
76.0,110.75,562.18,5,12,0,1,0
154.1,58.0,194.05,3,7,1,2,1
152.2,11.2,0.0,0,999,1,2,0
108.7,39.81,367.13,5,12,1,1,0
48.4,41.02,88.5,1,2,0,1,0
697.6,59.24,676.43,7,54,0,1,1
360.5,51.64,182.38,4,13,1,1,1
139.2,53.39,291.11,5,161,1,2,0
181.4,61.53,672.87,7,13,1,2,1
61.4,68.57,380.95,3,27,1,1,0
156.3,19.59,434.96,3,6,1,2,0
228.7,67.87,176.28,2,25,0,2,0
145.3,90.11,29.61,1,11,1,1,0
849.1,172.23,432.85,3,38,1,1,1
185.1,66.41,149.4,2,1,1,3,0
98.4,101.59,99.97,3,40,1,2,1
281.2,85.38,146.39,1,24,1,1,0
48.6,36.88,282.33,5,16,1,1,0
102.4,68.99,105.39,1,3,1,1,0
91.7,138.5,77.47,2,3,1,1,0
116.8,134.33,340.63,3,52,0,4,0
289.0,134.22,440.76,3,45,1,2,1
134.2,250.36,296.11,2,21,1,1,0
299.4,89.41,218.44,6,1,1,2,1
169.7,46.73,599.66,5,56,1,2,0
90.4,90.65,212.72,2,36,1,3,0
313.9,33.57,124.19,1,3,1,1,0
64.0,81.74,316.59,5,11,1,3,0
60.7,32.35,433.36,6,3,0,3,0
141.4,39.56,322.18,5,67,0,1,0
69.4,18.27,717.88,6,24,0,3,0
16.6,78.2,500.73,4,16,0,1,0
203.1,130.17,366.86,7,33,0,1,0
143.8,66.62,283.39,3,45,1,1,0
121.1,61.53,109.13,3,35,0,3,0
628.9,41.5,65.13,3,58,1,1,0
167.4,107.6,397.24,4,30,0,1,0
373.4,118.24,516.91,4,1,1,1,1
42.0,23.34,551.41,4,5,1,1,0
166.6,70.27,402.59,4,67,1,1,0
379.5,105.3,375.39,3,5,0,1,0
172.5,46.45,290.2,4,32,0,1,0
242.9,21.0,535.18,4,8,1,1,0
98.8,31.29,603.57,5,107,0,1,0
32.5,142.64,180.33,3,9,0,2,0
125.2,115.78,390.55,4,15,1,2,1
105.3,124.54,133.32,5,49,1,1,0
378.2,26.04,78.11,2,36,1,1,0
65.3,104.69,286.13,2,13,1,2,0
627.6,148.08,106.34,5,40,1,2,1
586.2,39.79,232.1,5,129,1,2,1
66.2,54.66,114.14,3,6,1,3,0
92.0,72.1,665.04,6,10,0,1,0
421.6,79.41,202.44,6,20,0,1,0
627.0,48.05,90.47,4,13,0,2,0
120.5,111.88,704.82,5,13,1,1,0
84.7,87.32,266.92,2,19,1,1,0
149.4,34.86,199.8,3,52,1,1,0
224.5,107.56,165.34,5,15,1,2,1
72.5,57.13,216.33,2,10,1,2,0
255.0,89.58,808.83,6,27,1,1,1
24.5,36.82,586.82,4,68,1,2,0
24.1,38.2,184.58,5,40,1,1,0
102.9,19.92,294.08,3,14,1,2,0
93.5,120.53,531.8,7,118,1,2,1
83.3,101.47,121.13,3,39,0,1,0
136.6,72.35,250.05,2,5,1,1,0
84.6,25.36,243.37,2,39,1,2,0
53.4,132.45,581.62,4,78,1,1,0
81.7,88.55,124.48,4,22,0,3,0
678.3,48.02,51.05,1,43,1,2,1
110.3,76.55,510.34,4,6,1,2,0
120.9,56.19,214.22,3,4,1,2,0
169.7,88.59,327.49,4,33,0,1,0
752.1,32.83,497.49,5,17,0,1,1
64.8,14.8,584.79,8,21,1,2,0
220.8,83.74,24.6,1,13,0,4,0
241.6,91.77,394.07,4,20,1,2,0
183.3,19.89,149.26,3,4,1,1,0
31.7,11.31,145.95,1,4,1,3,0
218.3,72.84,548.71,5,20,0,2,0
26.9,85.51,646.43,5,20,1,2,0
178.2,54.78,432.22,3,68,1,2,0
257.2,34.28,28.23,1,14,0,2,0
57.7,172.86,275.31,7,38,1,4,1
346.7,80.95,875.3,7,12,0,1,0
20.5,119.6,675.11,5,13,0,2,0
349.2,29.26,165.07,8,41,0,3,0
126.0,130.19,714.4,5,28,1,3,1
59.2,79.13,316.28,4,16,0,3,0
40.9,162.79,480.85,6,22,0,2,0
566.5,89.57,671.18,5,62,1,3,1
28.6,65.96,172.92,3,45,0,1,0
55.0,59.13,191.71,2,90,1,1,0
91.9,40.67,317.22,5,69,0,1,0
189.3,59.51,104.29,3,37,1,1,0
156.7,90.51,266.46,4,7,0,2,0
39.2,99.97,212.47,5,15,0,1,0
76.6,36.72,263.18,3,27,1,3,1
64.1,23.45,444.37,5,2,1,1,0
58.2,75.18,384.25,5,38,0,3,0
110.3,19.13,170.38,4,129,0,2,0
234.2,60.29,141.74,4,58,0,1,0
59.1,25.65,67.2,2,39,1,1,0
97.2,97.57,138.33,4,38,1,2,0
104.2,47.87,233.34,4,75,0,3,0
689.8,51.73,20.24,1,13,0,2,0
571.9,22.47,84.28,3,20,0,3,0
304.8,112.8,243.47,3,36,0,2,0
64.8,70.36,175.0,4,28,0,1,0
27.7,71.9,162.72,3,62,1,2,0
83.6,26.44,329.66,5,15,1,2,0
70.9,17.94,25.15,1,18,1,2,0
141.9,36.55,486.03,10,10,0,1,0
285.7,47.13,362.91,3,34,0,2,0
366.8,35.86,514.53,8,17,1,3,1
350.4,163.23,88.4,2,27,0,4,1
95.2,114.56,91.41,2,3,1,1,0
224.2,61.22,740.08,5,41,1,2,1
82.5,38.38,117.9,3,25,1,3,0
26.3,29.69,963.93,7,45,0,2,0
232.7,59.56,60.94,2,10,1,1,0
16.8,73.28,802.06,6,64,0,2,0
109.7,45.57,429.5,5,68,0,4,1
86.9,79.7,396.53,4,19,1,2,0
227.8,43.37,155.91,3,4,1,2,1
276.6,29.46,136.82,1,24,1,1,0
80.3,79.82,0.0,0,999,0,2,0
315.5,17.51,647.05,6,31,1,1,0
77.6,23.37,369.52,4,75,1,3,0
121.4,32.88,181.4,5,83,1,1,0
248.7,41.23,643.55,5,32,1,1,1
227.5,90.68,43.87,1,34,0,1,0
801.9,22.52,347.72,6,5,0,1,1
60.9,51.87,428.15,4,17,0,1,0
210.4,73.83,96.4,3,14,1,1,0
184.3,70.13,848.06,6,14,1,2,1
458.9,90.71,144.55,4,43,0,2,0
45.6,52.83,533.65,5,22,1,1,0
265.8,40.38,410.26,4,23,1,1,0
166.2,124.84,553.72,5,10,1,1,1
72.8,39.39,152.67,2,7,1,3,0
130.8,35.99,348.49,5,18,0,1,0
88.1,34.35,294.19,2,2,1,1,0
170.9,33.54,631.15,5,6,0,2,0
410.7,142.03,166.22,2,57,1,1,1
166.6,155.86,131.08,3,19,1,3,1
194.8,97.31,271.54,2,123,1,1,0
146.6,81.71,208.67,2,1,1,1,0
24.5,36.03,150.6,4,84,0,1,0
62.7,45.13,87.61,2,35,0,2,0
136.9,20.55,541.84,6,33,1,1,0
81.9,52.13,683.83,8,61,1,2,1
51.1,24.99,366.03,5,33,0,1,0
141.3,67.14,301.97,4,2,1,2,0
85.2,37.81,0.0,0,999,0,1,0
68.7,70.58,212.84,4,68,0,1,0
127.2,33.9,420.26,5,25,0,2,0
40.7,18.3,197.97,7,5,1,1,1
488.0,30.47,658.49,10,57,0,1,0
379.1,74.28,284.09,6,25,1,1,0
236.3,77.19,128.11,3,13,0,2,0
35.2,72.61,234.34,6,165,1,2,0
284.2,66.61,114.67,3,6,1,3,1
312.0,61.24,122.57,3,6,1,2,0
277.8,87.5,137.27,2,31,0,1,0
36.8,11.49,132.76,4,11,1,1,0
200.9,138.19,1092.92,8,18,1,1,1
338.6,51.24,423.65,5,10,0,1,0
170.0,87.88,171.24,2,51,1,1,0
202.1,58.14,94.88,2,11,1,1,0
125.4,37.34,663.65,5,61,0,2,0
150.4,48.83,510.63,4,44,0,2,0
21.3,29.38,73.36,3,12,0,2,0
198.4,32.59,576.06,5,53,1,3,1
30.3,79.35,175.82,4,13,1,3,1
117.8,67.43,276.69,3,18,0,1,0
77.3,17.03,799.0,6,3,1,2,1
156.9,33.42,707.13,5,28,0,1,0
40.8,51.09,87.96,2,56,1,2,0
226.8,58.34,710.72,5,33,0,2,0
300.3,169.58,87.14,3,27,1,1,1
47.1,66.31,414.64,3,75,1,1,0
34.8,15.43,481.61,4,20,0,1,0
43.3,60.22,1249.18,9,180,0,1,0
392.4,25.41,0.0,0,999,1,1,0
150.2,52.61,284.6,2,34,1,1,0
128.4,178.71,505.63,4,2,1,2,1
35.3,43.39,438.77,7,40,1,2,0
203.7,99.91,256.25,4,13,0,1,0
379.5,59.81,132.88,2,5,1,1,0
332.0,134.43,386.17,4,6,0,2,0
192.1,82.58,218.23,5,24,1,2,1
29.1,107.59,152.71,2,30,0,3,0
36.5,73.75,143.98,5,40,1,1,0
24.1,43.02,266.32,4,20,0,1,0
68.6,125.36,320.03,3,66,0,2,0
41.2,68.89,289.89,3,3,1,1,0
69.2,44.81,366.9,6,5,0,1,0
102.5,37.35,160.31,3,9,0,1,0
530.6,70.34,312.61,5,4,1,4,1
184.7,112.94,87.12,3,47,1,1,0
339.3,77.55,320.91,6,15,1,1,1
238.0,46.97,560.23,5,31,1,3,1
36.5,75.79,172.95,4,48,0,3,0
254.7,94.12,265.79,7,27,0,2,0
72.9,19.98,519.95,4,26,1,2,0
198.5,25.58,152.26,3,20,0,3,0
90.1,88.99,210.57,4,40,1,2,1
1106.3,24.9,320.78,4,25,1,1,1
70.1,52.56,406.74,5,17,1,3,0
73.9,63.53,176.83,4,32,1,2,0
495.4,30.83,738.39,8,107,1,1,1
19.5,53.88,441.79,4,55,1,1,0
229.7,64.1,580.89,7,20,0,2,0
247.6,115.89,954.85,7,31,1,3,1
340.8,108.9,1340.16,9,17,0,4,1
675.0,70.16,532.32,6,25,1,1,1
683.4,40.42,878.7,6,44,0,3,1
27.2,110.25,832.35,8,60,1,1,1
325.5,112.46,443.72,5,3,1,2,1
202.1,36.85,399.31,3,6,1,1,0
202.6,66.52,873.87,6,29,1,2,1
39.7,44.84,299.74,2,40,1,2,0
204.1,71.62,356.08,3,36,1,3,0
743.0,35.15,581.62,7,10,1,2,1
452.1,93.51,350.91,6,35,0,2,1
119.1,71.89,185.07,2,21,0,3,0
22.3,35.2,121.08,1,10,1,1,0
96.0,88.8,23.49,1,71,0,1,0
330.2,40.22,164.38,3,25,1,1,0
232.6,17.31,198.3,3,66,1,1,0
125.7,30.46,121.39,1,18,1,1,0
25.2,99.56,299.29,3,33,0,1,0
115.2,143.59,376.71,5,56,1,1,0
128.9,145.65,418.51,3,14,0,1,0
490.0,41.78,359.84,4,64,1,1,0
199.4,52.52,342.33,3,15,1,1,0
82.2,45.4,420.85,4,8,1,2,0
149.1,58.63,921.24,7,45,1,4,1
27.3,24.29,376.83,3,14,0,1,0
662.3,42.5,148.57,1,101,1,2,1
95.3,66.65,207.88,3,54,0,1,0
132.0,99.85,124.3,3,9,1,3,1
94.0,70.15,237.55,2,142,1,1,0
221.5,51.07,534.85,4,15,0,1,0
210.4,30.96,81.21,3,27,1,2,0
241.2,103.34,379.64,6,3,1,4,1
71.2,22.19,499.74,4,2,0,1,0
83.3,25.31,435.39,4,12,0,1,0
39.1,83.4,354.57,3,1,1,2,0
206.8,90.25,362.46,4,11,0,3,0
22.3,11.09,208.92,3,25,0,3,0
178.9,51.35,1003.85,8,39,1,3,1
381.8,15.48,644.63,7,10,1,1,1
413.7,53.29,347.81,4,18,0,1,1
122.3,46.64,231.06,2,16,0,2,0
125.7,126.19,134.44,3,14,1,1,1
29.4,76.34,192.36,2,17,0,1,0
215.0,77.81,417.02,7,22,0,1,0
324.9,114.35,22.79,1,8,0,1,0
65.5,116.83,117.35,1,21,1,3,1
113.5,64.32,163.42,2,10,1,2,0
343.6,39.49,549.69,4,3,0,1,0
392.4,96.68,170.04,2,8,1,2,1
65.2,93.9,63.97,3,90,0,2,0
159.0,82.92,438.82,6,24,0,1,0
53.5,64.15,168.96,4,133,0,4,0
34.3,52.97,1816.62,13,9,0,1,1
450.7,117.03,467.72,6,12,1,2,1
324.2,46.55,259.17,3,34,1,1,0
271.9,38.35,337.57,5,15,1,1,0
24.0,50.93,439.45,5,15,0,2,0
349.1,34.64,153.81,5,61,1,3,0
118.7,94.15,398.18,5,1,1,4,1
90.4,64.19,531.24,5,37,1,3,0
157.3,16.12,478.75,7,70,1,3,1
32.2,76.52,426.28,6,7,1,1,0
269.4,51.99,773.19,6,17,1,3,1
172.2,59.67,89.76,1,55,0,3,0
52.2,68.97,674.76,7,26,0,1,0
52.5,43.15,292.93,5,15,0,2,0
51.7,38.09,413.94,5,33,1,1,0
25.6,83.09,81.04,3,13,0,2,0
174.5,27.29,151.88,2,33,0,1,0
345.3,32.19,497.4,4,6,1,2,1
18.2,36.62,122.97,3,9,0,3,0
24.0,102.44,238.76,2,1,0,1,0
168.1,119.74,343.24,5,7,1,1,0
323.2,36.41,70.55,3,5,1,1,0
86.2,32.57,1151.34,8,30,1,3,1
92.4,63.74,261.46,6,95,0,1,0
178.3,51.95,317.6,5,8,0,3,0
72.7,95.16,742.45,9,5,0,2,0
19.9,79.24,717.14,5,26,1,1,0
254.2,150.5,477.76,5,7,0,1,0
191.9,33.53,137.69,1,26,1,1,0
171.5,94.32,373.52,4,24,1,1,0
258.6,46.62,93.4,2,1,1,1,0
217.4,31.34,280.1,3,110,1,2,0
56.5,46.14,99.17,3,8,0,1,0
93.2,49.17,140.87,4,74,0,1,0
39.3,113.47,245.26,7,16,0,2,0
40.0,21.24,107.96,5,6,1,2,0
218.0,37.09,39.67,1,4,1,1,0
367.1,61.96,329.44,5,24,1,1,0
607.1,30.05,205.63,7,15,0,1,0
193.2,141.98,62.4,3,82,1,3,0
51.6,154.9,103.79,3,8,1,1,0
